timestamp,order_ref,item_name,station_id,event_type
1776616345,9AB5EB54,Veggie,STN-?,make_complete
1776616549,60130472,Supreme,STN-1,make_start
1776616549,60130472,Custom Pizza,STN-1,make_start
1776616549,ord_60130472,Custom Pizza,STN-3,make_start
1776616549,ord_60130472,Pepperoni,STN-2,make_start
1776616708,60130472,Supreme,STN-?,make_complete
1776616708,60130472,custom pizza,STN-1,make_start
1776616744,60130472,Custom Pizza,STN-?,make_complete
1776616744,60130472,Supreme,STN-4,make_start
1776616779,60130472,Custom Pizza,STN-?,make_complete
1776616779,DD68B955,Sausage,STN-3,make_start
1776616801,ord_60130472,Pepperoni,STN-?,make_complete
1776616801,ord_dd68b955,Custom Pizza,STN-4,make_start
1776616823,ord_60130472,Custom Pizza,STN-?,make_complete
1776616823,DD68B955,Custom Pizza,STN-4,make_start
1776616862,60130472,Supreme,STN-?,make_complete
1776616862,DD68B955,Sausage,STN-3,make_start
1776616884,dd68b955,Sausage,STN-?,make_complete
1776616906,dd68b955,Custom Pizza,STN-?,make_complete
1776616930,dd68b955,Custom Pizza,STN-?,make_complete
1776616953,dd68b955,Sausage,STN-?,make_complete
1776616956,79dedd85,Sausage,STN-2,make_start
1776617043,79DEDD85,Sausage,STN-?,make_complete
1776617172,eb92da7c,Custom Pizza,STN-4,make_start
1776617172,eb92da7c,Meat Lovers,STN-1,make_start
1776617319,eb92da7c,Custom Pizza,STN-?,make_complete
1776617347,EB92DA7C,Meat Lovers,STN-?,make_complete
1776617457,BCE71DF7,custom pizza,STN-1,make_start
1776617556,BCE71DF7,Custom Pizza,STN-?,make_complete
1776617725,05F29532,Sausage,STN-2,make_start
1776617725,05f29532,cheese,STN-4,make_start
1776617725,ord_05f29532,custom pizza,STN-3,make_start
1776617725,05f29532,Veggie,STN-1,make_start
1776617812,05F29532,Sausage,STN-?,make_complete
1776617812,05f29532,Pepperoni,STN-4,make_start
1776617827,05f29532,Cheese,STN-?,make_complete
1776617853,05f29532,Custom Pizza,STN-?,make_complete
1776617887,05F29532,Veggie,STN-?,make_complete
1776617908,ord_05f29532,Pepperoni,STN-?,make_complete
1776618002,ord_2ba376b7,Custom Pizza,STN-2,make_start
1776618002,2ba376b7,pepperoni,STN-3,make_start
1776618002,2BA376B7,Meat Lovers,STN-1,make_start
1776618161,2ba376b7,Custom Pizza,STN-?,make_complete
1776618182,2ba376b7,Pepperoni,STN-?,make_complete
1776618182,ghost_4814,Ghost Pizza,STN-0,make_complete
1776618210,ord_2ba376b7,Meat Lovers,STN-?,make_complete
1776618303,dd7b38f1,Cheese,STN-3,make_start
1776618345,622DCDB4,Custom Pizza,STN-6,make_start
1776618345,ord_622dcdb4,pepperoni,STN-1,make_start
1776618345,622DCDB4,Meat Lovers,STN-6,make_start
1776618345,622DCDB4,Custom Pizza,STN-6,make_start
1776618378,dd7b38f1,Cheese,STN-?,make_complete
1776618387,622DCDB4,Custom Pizza,STN-?,make_complete
1776618387,6D30786D,veggie,STN-1,make_start
1776618387,6d30786d,Veggie,STN-6,make_start
1776618387,6D30786D,Veggie,STN-3,make_start
1776618404,622DCDB4,Pepperoni,STN-?,make_complete
1776618404,6D30786D,Custom Pizza,STN-3,make_start
1776618422,622dcdb4,Meat Lovers,STN-?,make_complete
1776618422,6D30786D,Custom Pizza,STN-6,make_start
1776618447,622DCDB4,Custom Pizza,STN-?,make_complete
1776618459,77617F1A,Meat Lovers,STN-6,make_start
1776618468,77617F1A,Custom Pizza,STN-5,make_start
1776618490,6D30786D,Veggie,STN-?,make_complete
1776618490,77617f1a,Supreme,STN-4,make_start
1776618514,6d30786d,Veggie,STN-?,make_complete
1776618514,77617f1a,Cheese,STN-6,make_start
1776618526,6d30786d,Custom Pizza,STN-?,make_complete
1776618526,77617F1A,Custom Pizza,STN-5,make_start
1776618535,ord_6d30786d,Custom Pizza,STN-?,make_complete
1776618535,77617F1A,custom pizza,STN-1,make_start
1776618558,77617F1A,Meat Lovers,STN-?,make_complete
1776618558,ord_331b01b5,Meat Lovers,STN-5,make_start
1776618579,77617F1A,Custom Pizza,STN-?,make_complete
1776618579,331B01B5,Veggie,STN-1,make_start
1776618607,77617f1a,Supreme,STN-?,make_complete
1776618607,331b01b5,Custom Pizza,STN-5,make_start
1776618619,77617F1A,Cheese,STN-?,make_complete
1776618619,331B01B5,Custom Pizza,STN-3,make_start
1776618645,77617f1a,Custom Pizza,STN-?,make_complete
1776618645,275c7426,Supreme,STN-2,make_start
1776618667,77617f1a,Custom Pizza,STN-?,make_complete
1776618667,275C7426,Veggie,STN-6,make_start
1776618687,331B01B5,Meat Lovers,STN-?,make_complete
1776618687,275c7426,Veggie,STN-1,make_start
1776618710,331b01b5,Veggie,STN-?,make_complete
1776618710,275c7426,veggie,STN-5,make_start
1776618722,ord_331b01b5,Custom Pizza,STN-?,make_complete
1776618722,275C7426,meat lovers,STN-5,make_start
1776618743,ord_331b01b5,Custom Pizza,STN-?,make_complete
1776618743,275C7426,Custom Pizza,STN-4,make_start
1776618772,275c7426,Supreme,STN-?,make_complete
1776618772,ord_ab573611,Cheese,STN-3,make_start
1776618793,275C7426,Veggie,STN-?,make_complete
1776618793,AB573611,Cheese,STN-2,make_start
1776618816,275C7426,Veggie,STN-?,make_complete
1776618816,AB573611,Pepperoni,STN-4,make_start
1776618837,ord_275c7426,Veggie,STN-?,make_complete
1776618837,ord_ab573611,Custom Pizza,STN-6,make_start
1776618857,275c7426,Meat Lovers,STN-?,make_complete
1776618857,A65DE839,Cheese,STN-2,make_start
1776618870,ord_275c7426,Custom Pizza,STN-?,make_complete
1776618870,A65DE839,Supreme,STN-4,make_start
1776618883,ab573611,Cheese,STN-?,make_complete
1776618883,a65de839,Sausage,STN-3,make_start
1776618895,ab573611,Cheese,STN-?,make_complete
1776618895,A65DE839,Meat Lovers,STN-5,make_start
1776618908,AB573611,Pepperoni,STN-?,make_complete
1776618908,a65de839,Supreme,STN-6,make_start
1776618929,ab573611,Custom Pizza,STN-?,make_complete
1776618929,A914D6FD,Sausage,STN-6,make_start
1776618942,a65de839,Cheese,STN-?,make_complete
1776618942,ord_a914d6fd,Custom Pizza,STN-5,make_start
1776618966,A65DE839,Supreme,STN-?,make_complete
1776618966,ord_a914d6fd,Meat Lovers,STN-2,make_start
1776618982,A65DE839,Sausage,STN-?,make_complete
1776618982,7542FA47,Custom Pizza,STN-5,make_start
1776619001,a65de839,Meat Lovers,STN-?,make_complete
1776619001,7542FA47,Custom Pizza,STN-2,make_start
1776619026,a65de839,Supreme,STN-?,make_complete
1776619026,ord_7542fa47,sausage,STN-1,make_start
1776619043,a914d6fd,Sausage,STN-?,make_complete
1776619043,ord_7542fa47,Pepperoni,STN-5,make_start
1776619055,a914d6fd,Custom Pizza,STN-?,make_complete
1776619055,7542fa47,Custom Pizza,STN-5,make_start
1776619074,A914D6FD,Meat Lovers,STN-?,make_complete
1776619074,7542FA47,cheese,STN-4,make_start
1776619095,7542fa47,Custom Pizza,STN-?,make_complete
1776619095,48D25498,supreme,STN-2,make_start
1776619107,7542fa47,Custom Pizza,STN-?,make_complete
1776619107,ord_ba5e4fa0,Custom Pizza,STN-2,make_start
1776619124,7542fa47,Sausage,STN-?,make_complete
1776619124,BA5E4FA0,Cheese,STN-5,make_start
1776619136,7542fa47,Pepperoni,STN-?,make_complete
1776619136,ba5e4fa0,Pepperoni,STN-3,make_start
1776619151,7542FA47,Custom Pizza,STN-?,make_complete
1776619151,ord_ba5e4fa0,cheese,STN-1,make_start
1776619163,7542FA47,Cheese,STN-?,make_complete
1776619163,81FF4128,Pepperoni,STN-1,make_start
1776619190,48D25498,Supreme,STN-?,make_complete
1776619190,ord_81ff4128,Cheese,STN-1,make_start
1776619205,ba5e4fa0,Custom Pizza,STN-?,make_complete
1776619205,81ff4128,Pepperoni,STN-1,make_start
1776619218,ba5e4fa0,Cheese,STN-?,make_complete
1776619218,81ff4128,Custom Pizza,STN-5,make_start
1776619231,ba5e4fa0,Pepperoni,STN-?,make_complete
1776619231,81ff4128,Sausage,STN-4,make_start
1776619243,BA5E4FA0,Cheese,STN-?,make_complete
1776619243,CB00C2A3,Cheese,STN-6,make_start
1776619256,81ff4128,Pepperoni,STN-?,make_complete
1776619256,cb00c2a3,Cheese,STN-2,make_start
1776619268,81ff4128,Cheese,STN-?,make_complete
1776619268,CAB72B97,Sausage,STN-4,make_start
1776619283,ord_81ff4128,Pepperoni,STN-?,make_complete
1776619283,cab72b97,Cheese,STN-4,make_start
1776619299,81ff4128,Custom Pizza,STN-?,make_complete
1776619299,ord_cab72b97,Pepperoni,STN-3,make_start
1776619312,81ff4128,Sausage,STN-?,make_complete
1776619312,ghost_9346,Ghost Pizza,STN-0,make_complete
1776619312,5a8bd356,Custom Pizza,STN-4,make_start
1776619324,cb00c2a3,Cheese,STN-?,make_complete
1776619324,ord_5a8bd356,Supreme,STN-5,make_start
1776619336,ord_cb00c2a3,Cheese,STN-?,make_complete
1776619336,5A8BD356,Custom Pizza,STN-4,make_start
1776619352,ord_cab72b97,Sausage,STN-?,make_complete
1776619352,ord_5a8bd356,Sausage,STN-3,make_start
1776619362,CAB72B97,Cheese,STN-?,make_complete
1776619362,307AEBF9,Supreme,STN-6,make_start
1776619377,CAB72B97,Pepperoni,STN-?,make_complete
1776619377,307AEBF9,Veggie,STN-2,make_start
1776619396,5A8BD356,Custom Pizza,STN-?,make_complete
1776619396,ord_307aebf9,cheese,STN-4,make_start
1776619424,5a8bd356,Supreme,STN-?,make_complete
1776619424,307AEBF9,Custom Pizza,STN-2,make_start
1776619448,ord_5a8bd356,Custom Pizza,STN-?,make_complete
1776619448,307AEBF9,Meat Lovers,STN-3,make_start
1776619460,5a8bd356,Sausage,STN-?,make_complete
1776619460,ord_d1a0c0df,Veggie,STN-4,make_start
1776619486,307aebf9,Supreme,STN-?,make_complete
1776619486,d1a0c0df,Pepperoni,STN-6,make_start
1776619508,307AEBF9,Veggie,STN-?,make_complete
1776619508,16F28573,Veggie,STN-3,make_start
1776619520,307AEBF9,Cheese,STN-?,make_complete
1776619520,ord_16f28573,Meat Lovers,STN-3,make_start
1776619545,307AEBF9,Custom Pizza,STN-?,make_complete
1776619545,F370A121,Cheese,STN-4,make_start
1776619566,307AEBF9,Meat Lovers,STN-?,make_complete
1776619566,ord_f370a121,Meat Lovers,STN-1,make_start
1776619586,d1a0c0df,Veggie,STN-?,make_complete
1776619586,F370A121,Cheese,STN-6,make_start
1776619602,D1A0C0DF,Pepperoni,STN-?,make_complete
1776619602,ord_f370a121,Custom Pizza,STN-6,make_start
1776619623,16f28573,Veggie,STN-?,make_complete
1776619623,ord_d2a5ec8b,Cheese,STN-3,make_start
1776619641,16F28573,Meat Lovers,STN-?,make_complete
1776619641,D2A5EC8B,cheese,STN-1,make_start
1776619654,F370A121,Cheese,STN-?,make_complete
1776619654,d2a5ec8b,Supreme,STN-5,make_start
1776619675,f370a121,Meat Lovers,STN-?,make_complete
1776619675,ord_d2a5ec8b,Sausage,STN-2,make_start
1776619687,D2A5EC8B,Cheese,STN-5,make_start
1776619706,f370a121,Custom Pizza,STN-?,make_complete
1776619706,d2a5ec8b,Meat Lovers,STN-5,make_start
1776619718,D2A5EC8B,Cheese,STN-?,make_complete
1776619718,ord_68dd641a,pepperoni,STN-1,make_start
1776619730,d2a5ec8b,Cheese,STN-?,make_complete
1776619730,68dd641a,Veggie,STN-2,make_start
1776619754,d2a5ec8b,Supreme,STN-?,make_complete
1776619754,68dd641a,Custom Pizza,STN-1,make_start
1776619770,D2A5EC8B,Sausage,STN-?,make_complete
1776619770,68dd641a,Custom Pizza,STN-1,make_start
1776619782,d2a5ec8b,Cheese,STN-?,make_complete
1776619782,ord_68dd641a,Custom Pizza,STN-4,make_start
1776619800,68dd641a,Custom Pizza,STN-1,make_start
1776619815,68DD641A,Pepperoni,STN-?,make_complete
1776619815,E7169B5F,Meat Lovers,STN-4,make_start
1776619837,68dd641a,Veggie,STN-?,make_complete
1776619837,ord_e7169b5f,Custom Pizza,STN-4,make_start
1776619852,68dd641a,Custom Pizza,STN-?,make_complete
1776619852,E7169B5F,Sausage,STN-3,make_start
1776619867,ord_68dd641a,Custom Pizza,STN-?,make_complete
1776619867,99b57594,Pepperoni,STN-1,make_start
1776619889,68dd641a,Custom Pizza,STN-?,make_complete
1776619889,99b57594,custom pizza,STN-2,make_start
1776619914,68dd641a,Custom Pizza,STN-?,make_complete
1776619914,99b57594,Cheese,STN-3,make_start
1776619933,e7169b5f,Meat Lovers,STN-?,make_complete
1776619933,1264d4a3,Cheese,STN-4,make_start
1776619958,e7169b5f,Custom Pizza,STN-?,make_complete
1776619958,1264d4a3,Supreme,STN-2,make_start
1776619974,E7169B5F,Sausage,STN-?,make_complete
1776619974,1264d4a3,Meat Lovers,STN-5,make_start
1776619986,99b57594,Pepperoni,STN-?,make_complete
1776619986,1264D4A3,Supreme,STN-6,make_start
1776620010,99B57594,Custom Pizza,STN-?,make_complete
1776620010,1264d4a3,Custom Pizza,STN-1,make_start
1776620022,99B57594,Cheese,STN-?,make_complete
1776620022,ord_1264d4a3,Custom Pizza,STN-3,make_start
1776620032,1264d4a3,Cheese,STN-?,make_complete
1776620032,ord_ed7c63f8,Custom Pizza,STN-5,make_start
1776620057,1264d4a3,Supreme,STN-?,make_complete
1776620057,ed7c63f8,Cheese,STN-1,make_start
1776620080,1264D4A3,Meat Lovers,STN-?,make_complete
1776620080,ED7C63F8,Cheese,STN-3,make_start
1776620105,ord_1264d4a3,Supreme,STN-?,make_complete
1776620105,f1eaafc4,custom pizza,STN-2,make_start
1776620123,1264d4a3,Custom Pizza,STN-?,make_complete
1776620123,f1eaafc4,Sausage,STN-5,make_start
1776620145,1264D4A3,Custom Pizza,STN-?,make_complete
1776620145,ord_f1eaafc4,Cheese,STN-6,make_start
1776620169,ord_ed7c63f8,Custom Pizza,STN-?,make_complete
1776620169,ord_c095e0ed,Custom Pizza,STN-3,make_start
1776620181,ED7C63F8,Cheese,STN-?,make_complete
1776620181,C095E0ED,Supreme,STN-4,make_start
1776620193,ED7C63F8,Cheese,STN-?,make_complete
1776620193,c095e0ed,Meat Lovers,STN-6,make_start
1776620209,f1eaafc4,Custom Pizza,STN-?,make_complete
1776620209,C095E0ED,Cheese,STN-4,make_start
1776620224,f1eaafc4,Sausage,STN-?,make_complete
1776620224,C095E0ED,Sausage,STN-1,make_start
1776620234,ord_f1eaafc4,Cheese,STN-?,make_complete
1776620234,a9cb5b05,Custom Pizza,STN-2,make_start
1776620262,C095E0ED,Custom Pizza,STN-?,make_complete
1776620262,a9cb5b05,supreme,STN-5,make_start
1776620283,c095e0ed,Supreme,STN-?,make_complete
1776620283,A9CB5B05,Custom Pizza,STN-6,make_start
1776620305,c095e0ed,Meat Lovers,STN-?,make_complete
1776620305,CD3A62A7,Pepperoni,STN-6,make_start
1776620317,cd3a62a7,pepperoni,STN-4,make_start
1776620330,C095E0ED,Sausage,STN-?,make_complete
1776620330,CD3A62A7,meat lovers,STN-3,make_start
1776620342,08f535d9,Custom Pizza,STN-3,make_start
1776620370,A9CB5B05,Supreme,STN-?,make_complete
1776620370,08F535D9,Sausage,STN-6,make_start
1776620387,ord_a9cb5b05,Custom Pizza,STN-?,make_complete
1776620387,ord_08f535d9,Meat Lovers,STN-3,make_start
1776620402,cd3a62a7,Pepperoni,STN-?,make_complete
1776620402,08f535d9,Custom Pizza,STN-5,make_start
1776620416,cd3a62a7,Pepperoni,STN-?,make_complete
1776620416,08F535D9,Custom Pizza,STN-2,make_start
1776620435,CD3A62A7,Meat Lovers,STN-?,make_complete
1776620435,a41c28b3,Supreme,STN-6,make_start
1776620456,08F535D9,Custom Pizza,STN-?,make_complete
1776620456,ord_c5664298,Veggie,STN-6,make_start
1776620472,08f535d9,Sausage,STN-?,make_complete
1776620472,c5664298,Custom Pizza,STN-2,make_start
1776620490,ord_138412bf,Pepperoni,STN-6,make_start
1776620518,ord_08f535d9,Custom Pizza,STN-?,make_complete
1776620518,138412bf,sausage,STN-2,make_start
1776620542,08F535D9,Custom Pizza,STN-?,make_complete
1776620542,138412BF,Meat Lovers,STN-1,make_start
1776620568,A41C28B3,Supreme,STN-?,make_complete
1776620568,138412BF,Veggie,STN-1,make_start
1776620590,ord_c5664298,Veggie,STN-?,make_complete
1776620590,138412BF,pepperoni,STN-4,make_start
1776620605,ord_c5664298,Custom Pizza,STN-?,make_complete
1776620605,138412bf,Custom Pizza,STN-4,make_start
1776620619,138412bf,Pepperoni,STN-?,make_complete
1776620619,ord_4afa9270,Pepperoni,STN-1,make_start
1776620634,138412BF,Sausage,STN-?,make_complete
1776620634,ord_09df3424,Cheese,STN-6,make_start
1776620652,138412BF,Meat Lovers,STN-?,make_complete
1776620652,09DF3424,Pepperoni,STN-2,make_start
1776620674,138412BF,Veggie,STN-?,make_complete
1776620674,09DF3424,Custom Pizza,STN-3,make_start
1776620688,138412bf,Pepperoni,STN-?,make_complete
1776620688,B331E526,Custom Pizza,STN-6,make_start
1776620700,138412bf,Custom Pizza,STN-?,make_complete
1776620700,B331E526,Custom Pizza,STN-2,make_start
1776620715,4afa9270,Pepperoni,STN-?,make_complete
1776620715,ord_b331e526,Custom Pizza,STN-4,make_start
1776620727,ord_09df3424,Cheese,STN-?,make_complete
1776620727,ord_b331e526,Sausage,STN-1,make_start
1776620742,09DF3424,Pepperoni,STN-?,make_complete
1776620742,B331E526,supreme,STN-4,make_start
1776620760,ord_09df3424,Custom Pizza,STN-?,make_complete
1776620760,B331E526,meat lovers,STN-5,make_start
1776620779,b331e526,Custom Pizza,STN-?,make_complete
1776620779,11D8A484,Supreme,STN-4,make_start
1776620805,b331e526,Custom Pizza,STN-?,make_complete
1776620805,11d8a484,Meat Lovers,STN-3,make_start
1776620830,ord_b331e526,Custom Pizza,STN-?,make_complete
1776620830,11d8a484,Pepperoni,STN-3,make_start
1776620842,B331E526,Sausage,STN-?,make_complete
1776620842,ord_11d8a484,Sausage,STN-1,make_start
1776620870,b331e526,Supreme,STN-?,make_complete
1776620870,11D8A484,Cheese,STN-5,make_start
1776620889,ord_b331e526,Meat Lovers,STN-?,make_complete
1776620889,c35f51cc,Pepperoni,STN-5,make_start
1776620915,11d8a484,Supreme,STN-?,make_complete
1776620915,c35f51cc,cheese,STN-3,make_start
1776620936,ord_11d8a484,Meat Lovers,STN-?,make_complete
1776620936,2C5D143A,Custom Pizza,STN-1,make_start
1776620948,ord_11d8a484,Pepperoni,STN-?,make_complete
1776620948,2c5d143a,Meat Lovers,STN-4,make_start
1776620964,11D8A484,Sausage,STN-?,make_complete
1776620964,ord_2c5d143a,Pepperoni,STN-2,make_start
1776620976,11D8A484,Cheese,STN-?,make_complete
1776620976,2C5D143A,Meat Lovers,STN-4,make_start
1776620990,C35F51CC,Pepperoni,STN-?,make_complete
1776620990,2c5d143a,Custom Pizza,STN-5,make_start
1776621002,c35f51cc,Cheese,STN-?,make_complete
1776621002,2C5D143A,Supreme,STN-2,make_start
1776621017,2c5d143a,Custom Pizza,STN-?,make_complete
1776621017,FCC7542C,Custom Pizza,STN-1,make_start
1776621035,2C5D143A,Meat Lovers,STN-?,make_complete
1776621035,FCC7542C,Veggie,STN-6,make_start
1776621051,ord_2c5d143a,Pepperoni,STN-?,make_complete
1776621051,FCC7542C,Sausage,STN-4,make_start
1776621070,2c5d143a,Meat Lovers,STN-?,make_complete
1776621070,FCC7542C,custom pizza,STN-1,make_start
1776621082,ord_2c5d143a,Custom Pizza,STN-?,make_complete
1776621082,FCC7542C,meat lovers,STN-6,make_start
1776621109,2C5D143A,Supreme,STN-?,make_complete
1776621109,FCC7542C,sausage,STN-1,make_start
1776621130,FCC7542C,Custom Pizza,STN-?,make_complete
1776621130,ord_029a0f11,Sausage,STN-1,make_start
1776621151,ord_fcc7542c,Veggie,STN-?,make_complete
1776621151,029a0f11,custom pizza,STN-2,make_start
1776621164,FCC7542C,Sausage,STN-?,make_complete
1776621164,029A0F11,Custom Pizza,STN-6,make_start
1776621182,FCC7542C,Custom Pizza,STN-?,make_complete
1776621182,029A0F11,Custom Pizza,STN-5,make_start
1776621200,FCC7542C,Meat Lovers,STN-?,make_complete
1776621200,ord_029a0f11,Veggie,STN-5,make_start
1776621214,fcc7542c,Sausage,STN-?,make_complete
1776621214,029A0F11,Custom Pizza,STN-3,make_start
1776621229,029A0F11,Sausage,STN-?,make_complete
1776621229,d113ddd9,Custom Pizza,STN-5,make_start
1776621247,029a0f11,Custom Pizza,STN-?,make_complete
1776621247,D113DDD9,Sausage,STN-1,make_start
1776621265,029A0F11,Custom Pizza,STN-?,make_complete
1776621265,5A30D39C,meat lovers,STN-3,make_start
1776621284,029A0F11,Custom Pizza,STN-?,make_complete
1776621284,5A30D39C,Meat Lovers,STN-5,make_start
1776621306,029A0F11,Veggie,STN-?,make_complete
1776621306,5a30d39c,veggie,STN-2,make_start
1776621324,029A0F11,Custom Pizza,STN-?,make_complete
1776621324,5A30D39C,Supreme,STN-6,make_start
1776621343,ord_d113ddd9,Custom Pizza,STN-?,make_complete
1776621343,ord_74d655d9,Pepperoni,STN-1,make_start
1776621355,ord_d113ddd9,Sausage,STN-?,make_complete
1776621355,74D655D9,cheese,STN-6,make_start
1776621378,5A30D39C,Meat Lovers,STN-?,make_complete
1776621378,74D655D9,Custom Pizza,STN-3,make_start
1776621396,5A30D39C,Meat Lovers,STN-?,make_complete
1776621396,ord_3b0416bb,Supreme,STN-5,make_start
1776621418,ord_5a30d39c,Veggie,STN-?,make_complete
1776621418,3b0416bb,custom pizza,STN-6,make_start
1776621445,5A30D39C,Supreme,STN-?,make_complete
1776621445,ord_3b0416bb,Cheese,STN-3,make_start
1776621458,ord_74d655d9,Pepperoni,STN-?,make_complete
1776621458,3B0416BB,Supreme,STN-6,make_start
1776621470,74d655d9,Cheese,STN-?,make_complete
1776621470,43862682,Veggie,STN-1,make_start
1776621488,74D655D9,Custom Pizza,STN-?,make_complete
1776621488,ord_43862682,Sausage,STN-5,make_start
1776621516,ord_3b0416bb,Supreme,STN-?,make_complete
1776621516,43862682,Veggie,STN-6,make_start
1776621540,3B0416BB,Custom Pizza,STN-?,make_complete
1776621540,9A3EE06F,Cheese,STN-2,make_start
1776621552,3B0416BB,Cheese,STN-?,make_complete
1776621552,ord_9a3ee06f,Custom Pizza,STN-6,make_start
1776621579,3B0416BB,Supreme,STN-?,make_complete
1776621579,9a3ee06f,Sausage,STN-1,make_start
1776621601,43862682,Veggie,STN-?,make_complete
1776621601,ord_669b6c4d,Meat Lovers,STN-3,make_start
1776621616,ord_43862682,Sausage,STN-?,make_complete
1776621616,669B6C4D,Custom Pizza,STN-6,make_start
1776621637,43862682,Veggie,STN-?,make_complete
1776621637,669b6c4d,custom pizza,STN-2,make_start
1776621649,ord_9a3ee06f,Cheese,STN-?,make_complete
1776621649,ED1546D1,Supreme,STN-5,make_start
1776621673,9A3EE06F,Custom Pizza,STN-?,make_complete
1776621673,ed1546d1,Sausage,STN-2,make_start
1776621689,ord_9a3ee06f,Sausage,STN-?,make_complete
1776621689,AFFA7FA4,Custom Pizza,STN-6,make_start
1776621708,ord_669b6c4d,Meat Lovers,STN-?,make_complete
1776621708,affa7fa4,pepperoni,STN-5,make_start
1776621720,ord_669b6c4d,Custom Pizza,STN-?,make_complete
1776621720,affa7fa4,Custom Pizza,STN-1,make_start
1776621741,669B6C4D,Custom Pizza,STN-?,make_complete
1776621741,6f4bfb2c,Custom Pizza,STN-6,make_start
1776621766,ED1546D1,Supreme,STN-?,make_complete
1776621766,6F4BFB2C,Custom Pizza,STN-2,make_start
1776621781,ed1546d1,Sausage,STN-?,make_complete
1776621781,6F4BFB2C,Meat Lovers,STN-4,make_start
1776621807,AFFA7FA4,Custom Pizza,STN-?,make_complete
1776621807,7ff0d751,Cheese,STN-6,make_start
1776621822,ord_affa7fa4,Pepperoni,STN-?,make_complete
1776621822,7FF0D751,Veggie,STN-6,make_start
1776621847,AFFA7FA4,Custom Pizza,STN-?,make_complete
1776621847,7FF0D751,Meat Lovers,STN-3,make_start
1776621869,6f4bfb2c,Custom Pizza,STN-?,make_complete
1776621869,ord_7ff0d751,Veggie,STN-5,make_start
1776621882,ord_6f4bfb2c,Custom Pizza,STN-?,make_complete
1776621882,ord_7ff0d751,Cheese,STN-2,make_start
1776621904,6F4BFB2C,Meat Lovers,STN-?,make_complete
1776621904,4d9bc0b9,Cheese,STN-5,make_start
1776621913,ord_7ff0d751,Cheese,STN-?,make_complete
1776621913,C3BDF4EF,Cheese,STN-5,make_start
1776621938,7FF0D751,Veggie,STN-?,make_complete
1776621938,c3bdf4ef,Supreme,STN-6,make_start
1776621956,7ff0d751,Meat Lovers,STN-?,make_complete
1776621956,c3bdf4ef,Custom Pizza,STN-3,make_start
1776621978,7FF0D751,Veggie,STN-?,make_complete
1776621978,ord_c3bdf4ef,Veggie,STN-5,make_start
1776621990,7ff0d751,Cheese,STN-?,make_complete
1776621990,b09c17db,Pepperoni,STN-4,make_start
1776622003,4d9bc0b9,Cheese,STN-?,make_complete
1776622003,ord_b09c17db,Custom Pizza,STN-4,make_start
1776622015,C3BDF4EF,Cheese,STN-?,make_complete
1776622015,b09c17db,Pepperoni,STN-3,make_start
1776622039,c3bdf4ef,Supreme,STN-?,make_complete
1776622039,b09c17db,custom pizza,STN-1,make_start
1776622068,C3BDF4EF,Custom Pizza,STN-?,make_complete
1776622068,b09c17db,Meat Lovers,STN-6,make_start
1776622089,ord_c3bdf4ef,Veggie,STN-?,make_complete
1776622089,B09C17DB,Meat Lovers,STN-5,make_start
1776622101,b09c17db,Pepperoni,STN-?,make_complete
1776622101,ord_13ab5a56,Pepperoni,STN-3,make_start
1776622114,ord_b09c17db,Custom Pizza,STN-?,make_complete
1776622114,13AB5A56,Custom Pizza,STN-3,make_start
1776622129,B09C17DB,Pepperoni,STN-?,make_complete
1776622129,13AB5A56,Meat Lovers,STN-4,make_start
1776622141,B09C17DB,Custom Pizza,STN-?,make_complete
1776622141,13ab5a56,Supreme,STN-2,make_start
1776622162,ord_b09c17db,Meat Lovers,STN-?,make_complete
1776622162,13AB5A56,custom pizza,STN-4,make_start
1776622182,B09C17DB,Meat Lovers,STN-?,make_complete
1776622182,13ab5a56,Pepperoni,STN-6,make_start
1776622195,13ab5a56,Pepperoni,STN-?,make_complete
1776622195,ord_e2e943f9,Pepperoni,STN-1,make_start
1776622219,13AB5A56,Custom Pizza,STN-?,make_complete
1776622219,E2E943F9,Custom Pizza,STN-5,make_start
1776622238,13AB5A56,Meat Lovers,STN-?,make_complete
1776622238,98716B26,supreme,STN-2,make_start
1776622264,13ab5a56,Supreme,STN-?,make_complete
1776622264,ord_98716b26,Cheese,STN-6,make_start
1776622285,13AB5A56,Custom Pizza,STN-?,make_complete
1776622285,ord_98716b26,Supreme,STN-1,make_start
1776622302,ED5A2BFF,Pepperoni,STN-3,make_start
1776622314,E2E943F9,Pepperoni,STN-?,make_complete
1776622314,ord_ed5a2bff,Meat Lovers,STN-5,make_start
1776622326,ord_e2e943f9,Custom Pizza,STN-?,make_complete
1776622326,ed5a2bff,Custom Pizza,STN-4,make_start
1776622354,ord_98716b26,Supreme,STN-?,make_complete
1776622354,ed5a2bff,Pepperoni,STN-5,make_start
1776622364,ord_98716b26,Cheese,STN-?,make_complete
1776622364,2B9E0CFA,Meat Lovers,STN-3,make_start
1776622391,98716B26,Supreme,STN-?,make_complete
1776622391,50BEEDEE,Supreme,STN-2,make_start
1776622403,ED5A2BFF,Pepperoni,STN-?,make_complete
1776622403,50BEEDEE,Cheese,STN-1,make_start
1776622425,ED5A2BFF,Meat Lovers,STN-?,make_complete
1776622425,5a467faf,Veggie,STN-6,make_start
1776622446,ed5a2bff,Custom Pizza,STN-?,make_complete
