order_id,order_type,num_items,total_prep_weight,item_details,placed_at,completed_at,actual_time_min,naive_estimate_min,dynamic_estimate_min,naive_error_min,dynamic_error_min,queue_depth_at_placement,active_workers_at_placement,available_drivers_at_placement,rush_active_at_placement,bottleneck_at_placement,driver_wait_min,driver_id,order_revenue
5B9D6296,carryout,2,4.0,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}]",143.381,158.853,15.473,17.117,15.766,1.644,0.293,12,4,0,False,True,0.0,,25.0
F9081C1A,carryout,4,7.0,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",146.98,163.883,16.904,17.13,17.527,0.226,0.624,13,4,0,False,True,0.0,,55.0
72422BA8,carryout,6,10.2,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",149.117,166.398,17.281,18.159,18.272,0.878,0.991,12,4,0,False,True,0.0,,77.0
EE23C850,delivery,1,1.4,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}]",114.332,168.946,54.614,17.612,18.611,-37.002,-36.003,10,1,0,False,True,35.346,D2,12.0
0EF2FD0B,carryout,2,4.8,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",150.972,167.545,16.573,18.159,17.057,1.587,0.484,13,4,0,False,True,0.0,,30.0
F3BBD68F,delivery,3,4.8,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}]",128.067,169.87,41.802,21.523,21.262,-20.279,-20.54,13,4,0,False,True,23.272,D1,35.0
59FCF1F1,carryout,1,2.0,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",159.241,172.068,12.828,25.737,12.949,12.909,0.121,14,4,0,False,True,0.0,,15.0
5E1A3D10,carryout,2,3.2,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",160.314,172.833,12.519,25.737,12.8,13.217,0.28,15,4,0,False,True,0.0,,25.0
7F9A236D,delivery,4,7.6,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}]",134.015,175.296,41.281,18.946,24.755,-22.335,-16.527,13,4,0,False,True,18.083,D3,55.0
E5C36CB7,carryout,3,6.6,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",162.088,174.535,12.446,23.272,13.027,10.826,0.581,15,4,0,False,True,0.0,,45.0
2FEF2D8C,carryout,3,6.4,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",163.198,176.132,12.934,23.272,13.497,10.338,0.563,16,4,0,False,True,0.0,,40.0
87676BA5,carryout,2,3.8,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}]",165.486,177.079,11.592,23.272,11.889,11.68,0.297,17,4,0,False,True,0.0,,29.0
A3069712,carryout,3,6.0,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",167.03,178.551,11.521,23.676,12.074,12.155,0.553,17,4,0,False,True,0.0,,40.0
72928816,carryout,2,3.6,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",169.489,179.484,9.994,28.618,10.266,18.624,0.271,16,2,0,False,True,0.0,,25.0
4C79F7C7,carryout,6,8.4,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",170.665,181.551,10.886,28.728,11.687,17.842,0.801,15,2,0,False,True,0.0,,66.0
B50A2B29,carryout,2,4.0,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",171.991,182.547,10.556,28.728,10.906,18.172,0.35,16,4,0,False,True,0.0,,30.0
D2B6C046,carryout,6,9.6,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",176.392,187.819,11.428,24.507,12.17,13.079,0.742,15,0,0,False,True,0.0,,73.0
DFC72CC8,delivery,5,10.2,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",136.572,189.97,53.398,19.098,25.017,-34.3,-28.381,13,4,0,False,True,26.908,D1,70.0
FCAD4D5B,delivery,5,10.6,"[{""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",138.731,191.691,52.959,19.971,25.549,-32.989,-27.411,11,4,0,False,True,26.368,D2,71.0
40483D62,carryout,3,4.2,"[{""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",180.854,190.963,10.109,22.811,10.505,12.702,0.397,14,2,0,False,True,0.0,,33.0
3AF254E7,delivery,5,9.0,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}, {""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",140.925,194.159,53.234,20.137,27.739,-33.097,-25.495,12,4,0,False,True,26.641,D3,64.0
95CACBCC,carryout,1,2.0,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",189.446,199.491,10.046,14.656,10.0,4.61,-0.046,12,0,0,False,True,0.0,,15.0
A8426076,delivery,6,13.2,"[{""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Custom (4 toppings)"", ""prep_weight"": 1.8, ""price"": 14.0}]",144.996,213.6,68.604,17.13,28.403,-51.474,-40.201,12,4,0,False,True,40.317,D1,95.0
A8B7D744,delivery,2,3.2,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",155.366,213.83,58.464,21.744,25.247,-36.72,-33.216,14,4,0,False,True,33.422,D3,25.0
F3638160,delivery,4,7.8,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}]",153.267,213.929,60.662,21.744,27.023,-38.918,-33.639,13,4,0,False,True,34.218,D2,58.0
D78605CD,carryout,6,12.2,"[{""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",199.241,212.98,13.739,23.568,14.699,9.829,0.96,8,0,0,False,True,0.0,,85.0
44AF4FF6,carryout,3,4.8,"[{""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",211.967,222.766,10.799,23.413,11.004,12.614,0.205,9,0,0,False,True,0.0,,38.0
10AEA04D,delivery,1,2.6,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",174.378,232.823,58.446,28.682,19.024,-29.763,-39.422,16,1,0,False,True,40.798,D2,15.0
CF793890,delivery,1,1.4,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",177.459,232.823,55.364,24.172,20.803,-31.192,-34.561,15,4,0,False,True,36.542,D1,10.0
6B0173DD,delivery,3,4.8,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}]",157.355,235.537,78.181,25.386,24.624,-52.795,-53.557,14,4,0,False,True,52.357,D3,36.0
580372CB,carryout,5,10.6,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",221.31,233.896,12.586,39.264,13.436,26.678,0.85,6,0,0,False,True,0.0,,72.0
C8E3D262,delivery,3,5.6,"[{""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",179.6,250.427,70.826,23.387,20.497,-47.439,-50.329,14,2,0,False,True,51.267,D1,41.0
2F144578,delivery,5,10.4,"[{""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",205.834,250.58,44.746,23.413,23.797,-21.333,-20.948,8,0,0,False,True,22.822,D2,72.0
FFB1AAF4,delivery,3,5.8,"[{""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",232.595,257.747,25.151,39.201,22.004,14.05,-3.147,6,0,0,False,True,2.693,D3,43.0
6003EDDD,delivery,1,2.6,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",239.522,268.873,29.351,42.689,20.6,13.338,-8.751,3,0,0,False,True,9.165,D2,15.0
D2422883,delivery,1,2.2,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",248.109,269.179,21.07,42.689,20.2,21.619,-0.87,4,0,0,False,True,1.462,D1,15.0
2AFC4078,carryout,5,9.0,"[{""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",254.879,267.352,12.473,46.381,13.071,33.908,0.598,3,0,0,False,True,0.0,,66.0
1AAC2488,carryout,5,10.0,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (4 toppings)"", ""prep_weight"": 1.8, ""price"": 14.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",265.18,277.629,12.449,43.05,13.173,30.601,0.724,3,0,0,False,False,0.0,,71.0
4A204972,delivery,3,4.0,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",273.332,294.447,21.115,40.819,20.541,19.704,-0.575,1,0,1,False,False,0.0,D1,30.0
308E1628,carryout,2,3.6,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",290.513,300.782,10.27,36.22,10.365,25.95,0.096,2,0,2,False,False,0.0,,25.0
67B45EF2,delivery,5,9.8,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",281.719,306.78,25.061,36.22,23.534,11.159,-1.527,1,0,3,False,False,0.0,D2,65.0
9C4000DA,delivery,1,1.4,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}]",301.108,319.568,18.461,32.795,19.4,14.334,0.939,2,0,1,False,False,0.0,D1,10.0
AFDFBEA1,carryout,2,4.4,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}]",306.403,317.492,11.089,26.004,11.165,14.915,0.076,2,0,2,False,False,0.0,,31.0
06C23293,delivery,3,4.8,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}]",314.314,332.957,18.643,27.251,20.892,8.608,2.249,2,0,1,False,False,0.0,D2,35.0
7DB15A3A,delivery,2,3.6,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",321.165,339.642,18.478,18.649,20.814,0.171,2.337,1,0,2,False,False,0.0,D1,25.0
0662BAF9,carryout,5,9.4,"[{""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",333.113,345.565,12.452,17.998,13.004,5.546,0.552,1,0,2,False,False,0.0,,63.0
20116966,carryout,1,2.6,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",335.736,346.256,10.52,17.998,10.672,7.478,0.152,2,4,2,False,True,0.0,,15.0
7DA6C6D8,carryout,6,12.4,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",337.798,349.273,11.475,17.998,12.725,6.523,1.25,3,1,2,False,True,0.0,,88.0
008FDA00,carryout,1,1.4,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",345.788,355.314,9.526,16.911,9.4,7.384,-0.126,4,0,3,False,False,0.0,,10.0
BB01B354,carryout,5,8.6,"[{""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}]",348.605,360.691,12.086,15.854,12.592,3.768,0.506,3,0,4,False,False,0.0,,64.0
506308C4,delivery,1,1.8,"[{""name"": ""Custom (4 toppings)"", ""prep_weight"": 1.8, ""price"": 14.0}]",341.796,363.275,21.479,16.911,19.8,-4.568,-1.679,3,0,3,False,True,0.0,D1,14.0
E925EAED,carryout,3,5.6,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (1 toppings)"", ""prep_weight"": 1.2, ""price"": 11.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",351.735,362.139,10.405,15.756,10.859,5.352,0.455,3,3,3,False,True,0.0,,41.0
813EF2D9,carryout,3,4.0,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",357.869,367.872,10.004,14.597,10.19,4.594,0.186,4,0,3,False,False,0.0,,30.0
3500EE87,carryout,1,1.4,"[{""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}]",361.378,370.888,9.51,14.597,9.4,5.088,-0.11,5,0,7,False,False,0.0,,12.0
68880203,delivery,3,5.8,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",354.455,373.447,18.992,15.756,21.473,-3.236,2.481,4,0,3,False,True,0.0,D2,41.0
F71955B1,carryout,3,6.6,"[{""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",362.217,371.898,9.682,14.597,10.284,4.916,0.602,6,1,7,False,False,0.0,,43.0
0649BB54,carryout,1,2.2,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",363.224,372.303,9.079,14.779,9.229,5.7,0.15,6,3,7,False,False,0.0,,15.0
1F876306,carryout,5,7.8,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}]",364.077,373.601,9.524,14.421,10.203,4.896,0.679,6,1,7,False,False,0.0,,60.0
0505BF58,carryout,2,4.0,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",364.46,374.294,9.833,13.615,10.129,3.782,0.295,6,5,7,False,False,0.0,,25.0
E97FCC0E,carryout,2,3.0,"[{""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",365.224,374.753,9.529,13.615,9.771,4.086,0.242,7,4,7,False,False,0.0,,23.0
4CEE6595,carryout,5,10.0,"[{""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",367.524,379.037,11.512,13.615,12.087,2.103,0.574,10,0,6,False,False,0.0,,65.0
DECC6BC6,carryout,4,8.4,"[{""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}]",369.149,380.652,11.503,13.615,12.175,2.112,0.672,12,6,6,False,False,0.0,,60.0
BC52CBFB,carryout,4,7.4,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}, {""name"": ""Custom (7 toppings)"", ""prep_weight"": 2.4, ""price"": 17.0}]",369.761,381.894,12.133,13.615,12.703,1.482,0.569,13,6,6,False,True,0.0,,55.0
3BB5BF30,delivery,2,3.2,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}]",366.072,384.388,18.316,13.615,19.475,-4.701,1.159,8,3,6,False,False,0.0,D1,25.0
F10AFAFC,delivery,1,1.4,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",366.606,385.462,18.856,13.615,19.004,-5.241,0.148,9,3,6,False,False,0.0,D3,10.0
8BFBF2E6,carryout,6,11.2,"[{""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Meat Lovers"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}, {""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (3 toppings)"", ""prep_weight"": 1.6, ""price"": 13.0}]",370.119,383.749,13.63,13.507,14.569,-0.123,0.939,13,6,6,False,True,0.0,,81.0
66A93426,delivery,1,1.4,"[{""name"": ""Sausage"", ""prep_weight"": 1.4, ""price"": 10.0}]",368.136,388.304,20.168,13.615,21.129,-6.553,0.961,11,5,6,False,False,0.0,D4,10.0
02ED1E39,carryout,2,3.8,"[{""name"": ""Cheese"", ""prep_weight"": 1.2, ""price"": 10.0}, {""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}]",373.218,387.609,14.391,12.593,14.64,-1.798,0.249,17,6,6,False,True,0.0,,25.0
562BC658,carryout,5,9.4,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (2 toppings)"", ""prep_weight"": 1.4, ""price"": 12.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}, {""name"": ""Custom (6 toppings)"", ""prep_weight"": 2.2, ""price"": 16.0}, {""name"": ""Veggie"", ""prep_weight"": 2.2, ""price"": 15.0}]",373.678,389.166,15.487,12.645,16.274,-2.843,0.786,17,6,6,False,True,0.0,,68.0
913B2D97,carryout,3,6.0,"[{""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}, {""name"": ""Custom (5 toppings)"", ""prep_weight"": 2.0, ""price"": 15.0}, {""name"": ""Custom (8 toppings)"", ""prep_weight"": 2.6, ""price"": 18.0}]",375.078,391.251,16.173,12.224,16.653,-3.949,0.48,17,6,7,False,True,0.0,,43.0
874770CC,delivery,2,4.0,"[{""name"": ""Supreme"", ""prep_weight"": 2.6, ""price"": 15.0}, {""name"": ""Pepperoni"", ""prep_weight"": 1.4, ""price"": 10.0}]",370.739,393.975,23.235,13.507,23.937,-9.728,0.702,14,6,6,False,True,0.0,D2,25.0
